action_id,action_group_id,action,type1,subtype,ft,points,type2,subtype,ft,points,type3,subtype,ft,points,isDefault,FLAG
2175,2168,<player1> makes 9-foot running jumper,shot,made,9,2,,,-1,-1,,,-1,-1,0,
2176,2168,<player1> makes 9-foot two point shot,shot,made,9,2,,,-1,-1,,,-1,-1,0,
2177,2168,<player1>  makes 9-foot jumper,shot,made,9,2,,,-1,-1,,,-1,-1,0,
2178,2178,<player1> made 10 ft hook shot assisted by <player2>,shot,made,10,2,assist,,-1,-1,,,-1,-1,1,
2179,2178,<player1> made 10 ft jumper assisted by <player2>,shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2180,2178,<player1> made 10 ft running jumper assisted by <player2>,shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2181,2178,<player1> made 10 ft two point shot assisted by <player2>,shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2182,2178,<player1> makes 10-foot hook shot (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2183,2178,<player1> makes 10-foot jumper (<player2>  assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2184,2178,<player1> makes 10-foot jumper (<player2> assists ),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2185,2178,<player1> makes 10-foot jumper (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2186,2178,<player1> makes 10-foot running jumper (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2187,2178,<player1> makes 10-foot two point shot (<player2> assists ),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2188,2178,<player1> makes 10-foot two point shot (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2189,2178,<player1>  makes 10-foot jumper (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2190,2178,<player1>  makes 10-foot two point shot (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2191,2178,<player1> makes 10-foot two point shot (  <player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2192,2178,<player1> makes 10-foot two point shot (<player2>  assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2193,2178,<player1>  makes 10-foot jumper (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2194,2178,<player1>  makes 10-foot two point shot (<player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2195,2178,<player1> makes 10-foot two point shot (  <player2> assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2196,2178,<player1> makes 10-foot two point shot (<player2>  assists),shot,made,10,2,assist,,-1,-1,,,-1,-1,0,
2197,2197,<player1> makes 10-foot jump shot (conley assist),shot,made,10,2,,,-1,-1,,,-1,-1,1,
2198,2197,<player1> made 10 ft hook shot,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2199,2197,<player1> made 10 ft jumper,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2200,2197,<player1> made 10 ft running jumper,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2201,2197,<player1> made 10 ft two point shot,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2202,2197,<player1> makes 10-foot hook shot,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2203,2197,<player1> makes 10-foot jumper,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2204,2197,<player1> makes 10-foot running jumper,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2205,2197,<player1> makes 10-foot two point shot,shot,made,10,2,,,-1,-1,,,-1,-1,0,
2206,2206,<player1>  makes 11-foot jumper,shot,made,11,2,,,-1,-1,,,-1,-1,1,
2207,2207,<player1>  makes 11-foot jumper (<player2> assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,1,PLAYER
2208,2207,<player1> made 11 ft hook shot assisted by <player2>,shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2209,2207,<player1> made 11 ft jumper assisted by <player2>,shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2210,2207,<player1> made 11 ft running jumper assisted by <player2>,shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2211,2207,<player1> made 11 ft two point shot assisted by <player2>,shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2212,2207,<player1> makes 11-foot hook shot (<player2> assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2213,2207,<player1> makes 11-foot jumper (<player2> assists ),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2214,2207,<player1> makes 11-foot jumper (<player2> assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2215,2207,<player1> makes 11-foot running jumper (<player2> assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2216,2207,<player1> makes 11-foot two point shot (<player2> assists ),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2217,2207,<player1> makes 11-foot two point shot (<player2> assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2218,2207,<player1> makes 11-foot two point shot (<player2>  assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2219,2207,<player1> makes 11-foot two point shot (<player2>  assists),shot,made,11,2,assist,,-1,-1,,,-1,-1,0,
2220,2220,<player1>  makes 11-foot two point shot,shot,made,11,2,,,-1,-1,,,-1,-1,1,PLAYER
2221,2220,<player1> made 11 ft hook shot,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2222,2220,<player1> made 11 ft jumper,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2223,2220,<player1> made 11 ft running jumper,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2224,2220,<player1> made 11 ft two point shot,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2225,2220,<player1> makes 11-foot hook shot,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2226,2220,<player1> makes 11-foot jumper,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2227,2220,<player1> makes 11-foot running jumper,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2228,2220,<player1> makes 11-foot two point shot,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2229,2220,<player1>  makes 11-foot jumper,shot,made,11,2,,,-1,-1,,,-1,-1,0,
2230,2230,<player1> made 11 ft three point jumper assisted by <player2>,shot,made,11,3,assist,,-1,-1,,,-1,-1,1,
2231,2231,<player1>  makes 12-foot jumper,shot,made,12,2,,,-1,-1,,,-1,-1,1,
2232,2231,<player1>  makes 12-foot two point shot,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2233,2233,<player1>  makes 12-foot jumper (<player2> assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,1,PLAYER
2234,2233,<player1>  makes 12-foot two point shot (<player2> assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,PLAYER
2235,2233,<player1> made 12 ft hook shot assisted by <player2>,shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2236,2233,<player1> made 12 ft jumper assisted by <player2>,shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2237,2233,<player1> made 12 ft running jumper assisted by <player2>,shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2238,2233,<player1> made 12 ft two point shot assisted by <player2>,shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2239,2233,<player1> makes 12-foot hook shot (<player2> assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2240,2233,<player1> makes 12-foot jumper (<player2> assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2241,2233,<player1> makes 12-foot running jumper (<player2> assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2242,2233,<player1> makes 12-foot two point shot (<player2> assists ),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2243,2233,<player1> makes 12-foot two point shot (<player2> assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2244,2233,<player1>  made 12 ft jumper assisted by <player2>,shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2245,2233,<player1> makes 12-foot jumper (<player2>  assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2246,2233,<player1> makes 12-foot jumper (<player2> assists ),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2247,2233,<player1> makes 12-foot two point shot (<player2>  assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2248,2233,<player1>  made 12 ft jumper assisted by <player2>,shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2249,2233,<player1> makes 12-foot jumper (<player2>  assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2250,2233,<player1> makes 12-foot two point shot (<player2>  assists),shot,made,12,2,assist,,-1,-1,,,-1,-1,0,
2251,2251,<player1> made 12 ft hook shot,shot,made,12,2,,,-1,-1,,,-1,-1,1,
2252,2251,<player1> made 12 ft jumper,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2253,2251,<player1> made 12 ft running jumper,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2254,2251,<player1> made 12 ft two point shot,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2255,2251,<player1> makes 12-foot hook shot,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2256,2251,<player1> makes 12-foot jumper,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2257,2251,<player1> makes 12-foot running jumper,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2258,2251,<player1> makes 12-foot two point shot,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2259,2251,<player1>  makes 12-foot jumper,shot,made,12,2,,,-1,-1,,,-1,-1,0,
2260,2260,<player1>  makes 13-foot jumper,shot,made,13,2,,,-1,-1,,,-1,-1,1,
2261,2261,<player1> made 13 ft hook shot assisted by <player2>,shot,made,13,2,assist,,-1,-1,,,-1,-1,1,
2262,2261,<player1> made 13 ft jumper assisted by <player2>,shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2263,2261,<player1> made 13 ft running jumper assisted by <player2>,shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2264,2261,<player1> made 13 ft two point shot assisted by <player2>,shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2265,2261,<player1> makes 13-foot hook shot (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2266,2261,<player1> makes 13-foot jumper (<player2>  assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2267,2261,<player1> makes 13-foot jumper (<player2> assists ),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2268,2261,<player1> makes 13-foot jumper (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2269,2261,<player1> makes 13-foot running jumper (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2270,2261,<player1> makes 13-foot two point shot (<player2> assists ),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2271,2261,<player1> makes 13-foot two point shot (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2272,2261,<player1>  makes 13-foot jumper (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2273,2261,<player1>  makes 13-foot two point shot (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2274,2261,<player1> makes 13-foot two point shot (<player2>  assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2275,2261,<player1>  makes 13-foot jumper (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2276,2261,<player1>  makes 13-foot two point shot (<player2> assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2277,2261,<player1> makes 13-foot two point shot (<player2>  assists),shot,made,13,2,assist,,-1,-1,,,-1,-1,0,
2278,2278,<player1>  makes 13-foot two point shot,shot,made,13,2,,,-1,-1,,,-1,-1,1,PLAYER
2279,2278,<player1> made 13 ft hook shot,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2280,2278,<player1> made 13 ft jumper,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2281,2278,<player1> made 13 ft running jumper,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2282,2278,<player1> made 13 ft two point shot,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2283,2278,<player1> makes 13-foot hook shot,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2284,2278,<player1> makes 13-foot jumper,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2285,2278,<player1> makes 13-foot running jumper,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2286,2278,<player1> makes 13-foot two point shot,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2287,2278,<player1>  makes 12-foot two point shot,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2288,2278,<player1>  makes 13-foot jumper,shot,made,13,2,,,-1,-1,,,-1,-1,0,
2289,2289,<player1>  makes 14-foot jumper,shot,made,14,2,,,-1,-1,,,-1,-1,1,
2290,2290,<player1>  makes 14-foot jumper (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,1,PLAYER
2291,2290,<player1> made 14 ft jumper assisted by <player2>,shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2292,2290,<player1> made 14 ft running jumper assisted by <player2>,shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2293,2290,<player1> made 14 ft two point shot assisted by <player2>,shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2294,2290,<player1> makes 14-foot hook shot (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2295,2290,<player1> makes 14-foot jumper (<player2>  assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2296,2290,<player1> makes 14-foot jumper (<player2> assists ),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2297,2290,<player1> makes 14-foot jumper (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2298,2290,<player1> makes 14-foot running jumper (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2299,2290,<player1> makes 14-foot two point shot (<player2> assists ),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2300,2290,<player1> makes 14-foot two point shot (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2301,2290,<player1>  makes 14-foot two point shot (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2302,2290,<player1> made 14 ft jumper assisted by <player2>-riffiod,shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2303,2290,<player1>  makes 14-foot two point shot (<player2> assists),shot,made,14,2,assist,,-1,-1,,,-1,-1,0,
2304,2304,<player1>  makes 14-foot two point shot,shot,made,14,2,,,-1,-1,,,-1,-1,1,PLAYER
2305,2304,<player1> made 14 ft hook shot,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2306,2304,<player1> made 14 ft jumper,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2307,2304,<player1> made 14 ft running jumper,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2308,2304,<player1> made 14 ft two point shot,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2309,2304,<player1> makes 14-foot hook shot,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2310,2304,<player1> makes 14-foot jumper,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2311,2304,<player1> makes 14-foot running jumper,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2312,2304,<player1> makes 14-foot two point shot,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2313,2304,<player1>  makes 14-foot jumper,shot,made,14,2,,,-1,-1,,,-1,-1,0,
2314,2314,<player1>  makes 15-foot jumper,shot,made,15,2,,,-1,-1,,,-1,-1,1,
2315,2314,<player1>  makes 15-foot two point shot,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2316,2316,<player1>  makes 15-foot jumper (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,1,PLAYER
2317,2316,<player1> 15-foot jumper (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2318,2316,<player1> made 15 ft jumper assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2319,2316,<player1> made 15 ft running jumper assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2320,2316,<player1> made 15 ft two point shot assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2321,2316,<player1> makes 15-foot hook shot (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2322,2316,<player1> makes 15-foot jumper (<player2>  assists ),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2323,2316,<player1> makes 15-foot jumper (<player2> assists ),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2324,2316,<player1> makes 15-foot jumper (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2325,2316,<player1> makes 15-foot running jumper (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2326,2316,<player1> makes 15-foot two point shot (<player2> assists ),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2327,2316,<player1> makes 15-foot two point shot (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2328,2316,<player1>s made 15 ft jumper assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2329,2316,de<player1>s makes 15-foot jumper (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,PLAYER
2330,2316,<player1>  made 15 ft jumper assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2331,2316,<player1>  made 15 ft two point shot assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2332,2316,<player1> makes 15-foot jumper (<player2>  assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2333,2316,<player1> makes 15-foot two point shot (<player2> iv assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2334,2316,<player1>  made 15 ft jumper assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2335,2316,<player1>  made 15 ft two point shot assisted by <player2>,shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2336,2316,<player1>  makes 15-foot two point shot (<player2> assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2337,2316,<player1> makes 15-foot jumper (<player2>  assists),shot,made,15,2,assist,,-1,-1,,,-1,-1,0,
2338,2338,<player1> made 15 ft jumper,shot,made,15,2,,,-1,-1,,,-1,-1,1,
2339,2338,<player1> made 15 ft running jumper,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2340,2338,<player1> made 15 ft two point shot,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2341,2338,<player1> makes 15-foot hook shot,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2342,2338,<player1> makes 15-foot jumper,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2343,2338,<player1> makes 15-foot running jumper,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2344,2338,<player1> makes 15-foot two point shot,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2345,2338,<player1>  makes 15-foot jumper,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2346,2338,<player1>  makes 15-foot two point shot,shot,made,15,2,,,-1,-1,,,-1,-1,0,
2347,2347,<player1>  made 16 ft jumper,shot,made,16,2,,,-1,-1,,,-1,-1,1,
2348,2347,<player1>  makes 16-foot jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2349,2347,<player1>  makes 16-foot two point shot,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2350,2350,<player1>  makes 16-foot jumper (<player2> assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,1,
2351,2350,<player1> made 16 ft jumper assisted by <player2>,shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2352,2350,<player1> made 16 ft running jumper assisted by <player2>,shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2353,2350,<player1> made 16 ft two point shot assisted by <player2>,shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2354,2350,<player1> makes 16-foot hook shot (<player2> assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2355,2350,<player1> makes 16-foot jumper (<player2>  assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2356,2350,<player1> makes 16-foot jumper (<player2> assists ),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2357,2350,<player1> makes 16-foot jumper (<player2> assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2358,2350,<player1> makes 16-foot running jumper (<player2> assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2359,2350,<player1> makes 16-foot two point shot (<player2> assists ),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2360,2350,<player1> makes 16-foot two point shot (<player2> assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2361,2350,<player1>  made 16 ft jumper assisted by <player2>,shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2362,2350,<player1>  makes 15-foot two point shot (<player2> assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2363,2350,<player1> makes 16-foot two point shot (<player2>  assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2364,2350,<player1>  made 16 ft jumper assisted by <player2>,shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2365,2350,<player1> makes 16-foot two point shot (<player2>  assists),shot,made,16,2,assist,,-1,-1,,,-1,-1,0,
2366,2366,<player1> made 16 ft hook shot,shot,made,16,2,,,-1,-1,,,-1,-1,1,
2367,2366,<player1> made 16 ft jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2368,2366,<player1> made 16 ft running jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2369,2366,<player1> made 16 ft two point shot,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2370,2366,<player1> makes 16-foot hook shot,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2371,2366,<player1> makes 16-foot jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2372,2366,<player1> makes 16-foot running jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2373,2366,<player1> makes 16-foot two point shot,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2374,2366,de<player1>s makes 16-foot jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,PLAYER
2375,2366,<player1>  made 16 ft jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2376,2366,<player1>  makes 16-foot jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2377,2366,<player1>  makes 16-foot two point shot,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2378,2366,<plyer1> mkes 16-foot jumper,shot,made,16,2,,,-1,-1,,,-1,-1,0,
2379,2379,<player1>  makes 17-foot two point shot,shot,made,17,2,,,-1,-1,,,-1,-1,1,
2380,2380,<player1>  makes 17-foot jumper (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,1,
2381,2380,<player1> made 17 ft jumper assisted by <player2>,shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2382,2380,<player1> made 17 ft jumper assisted by <player2>s,shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2383,2380,<player1> made 17 ft running jumper assisted by <player2>,shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2384,2380,<player1> made 17 ft two point shot assisted by <player2>,shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2385,2380,<player1> makes 17-foot jumper (<player2>  assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2386,2380,<player1> makes 17-foot jumper (<player2> assists ),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2387,2380,<player1> makes 17-foot jumper (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2388,2380,<player1> makes 17-foot running jumper (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2389,2380,<player1> makes 17-foot two point shot (<player2>  assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2390,2380,<player1> makes 17-foot two point shot (<player2> assists ),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2391,2380,<player1> makes 17-foot two point shot (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2392,2380,de<player1>s makes 17-foot jumper (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,PLAYER
2393,2380,<player1>  makes 17-foot two point shot (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2394,2380,<player1> makes 17-foot two point shot (<player2>  assists ),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2395,2380,<player1>  makes 17-foot two point shot (<player2> assists),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2396,2380,<player1> makes 17-foot two point shot (<player2>  assists ),shot,made,17,2,assist,,-1,-1,,,-1,-1,0,
2397,2397,<player1>  made 17 ft jumper,shot,made,17,2,,,-1,-1,,,-1,-1,1,PLAYER
2398,2397,<player1>  makes 17-foot jumper,shot,made,17,2,,,-1,-1,,,-1,-1,0,
2399,2397,<player1> made 17 ft jumper,shot,made,17,2,,,-1,-1,,,-1,-1,0,
2400,2397,<player1> made 17 ft jumper assisted by jason williams,shot,made,17,2,,,-1,-1,,,-1,-1,0,
2401,2397,<player1> made 17 ft running jumper,shot,made,17,2,,,-1,-1,,,-1,-1,0,
2402,2397,<player1> made 17 ft two point shot,shot,made,17,2,,,-1,-1,,,-1,-1,0,
2403,2397,<player1> makes 17-foot jumper,shot,made,17,2,,,-1,-1,,,-1,-1,0,
